period_key,period_text,bs_year,bs_month,period_order,fiscal_year,fiscal_year_start,fiscal_month,fiscal_quarter,bfi_code,sector,full_name,total_deposit,current_deposit,saving_deposit,fixed_deposit,call_deposit,deposit_others,total_loan,loan_to_customers,loan_to_bfis,nba_mn,investment_govt_sec_mn,investment_shares_other_mn,cash_balance_mn,bank_balance_mn,money_at_call_mn,liquid_assets_mn,capital,general_reserve,llp_fund,debenture,nii_mn,commission_income_mn,llp_exp_mn,hr_exp_excl_bonus_mn,opex_mn,loan_writeoff_mn,net_profit_mn,other_operating_income_mn,savings_deposit_ratio,loan_to_deposit_ratio,liquidity_ratio,source_file
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,MBL,Commercial Bank,Machhapuchchhre Bank Limited,201.6888511632955,,,,21.671336508684604,180.0175146546109,153.01721106135903,146.69006354224902,6.3271475191099995,600.7142012200002,8654.206353720001,8654.206353720001,2328.6133212825002,11675.226041146238,0.0,22658.04571614874,12.086211563900001,3.276270877,6.4402012388565355,5.253496,1935.5377333099918,610.6936400199996,460.8740205942081,796.7625534800001,416.49626332999975,5.67051081,609.9589549205331,45.11144345,,0.7586795709271509,0.11234158747725656,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Kumari,Commercial Bank,Kumari Bank Limited,369.6338814255867,,,,36.654831029227,332.9790503963597,298.4469986512797,285.0164879972197,13.43051065406,2521.10895786,22539.781371819998,22539.781371819998,7723.76963485025,18385.87045022404,0.0,48649.421456894284,26.22586134016,6.444458453605258,27.245677899554572,14.0,3769.2297295100034,1131.7028345099984,1264.1070780129776,1236.2733657700005,554.2110766999997,0.0,1180.237879200926,445.21281245,,0.8074124522899342,0.13161515732612353,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Laxmi,Commercial Bank,Laxmi Sunrise Limited,381.85908764233005,,,,35.83777634491,346.0213112974201,293.5367691971399,281.14933869801985,12.387430499120004,2196.38130658,28388.221853023006,28388.221853023006,4641.9555828,17886.71934089,0.0,50916.89677671301,24.34651223452,7.382728313371578,15.476352794092875,7.0,3572.7231372950446,602.9988594100001,1939.1606638601052,1330.9482687699983,808.4273636600024,132.08677519999998,628.1562089898516,319.3544402300002,,0.7687044218575266,0.1333394920390229,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,SBL,Commercial Bank,Siddhartha Bank Limited,278.7228742030087,,,,24.118107599425255,254.60476660358347,229.8373752047349,222.0135131382949,7.82386206644,772.0352318600001,17889.867008599125,17889.867008599125,3704.1634493799997,13174.09014045,350.0,35118.12059842913,14.79447919919,5.799468979939056,8.807007847756864,14.162559,2910.8058491436977,786.2563265799995,1410.6129281453957,961.7781421193175,712.5782956599971,0.0,662.7631173534555,339.9645583500005,,0.8246089448594454,0.12599655015343567,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,ADBNL,Commercial Bank,Agriculture Development Bank,312.89042715443,,,,25.638149409300002,287.25227774512996,217.18348406604997,214.8645218424,2.3189622236499994,1344.97162997,25014.66767961615,25014.66767961615,5194.648623669999,16688.6570183,0.0,46897.97332158615,19.28793630028,10.384511148105824,11.331560405850029,20.48305267223766,2722.934333360358,315.55393154402555,1463.4289906848282,1202.0859804,501.2585378399999,0.0,74.92759959498227,148.00436080999995,,0.6941199385395611,0.14988625170829922,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Global,Commercial Bank,Global IME Bank Limited,609.7134138773665,,,,47.132806292506615,562.58060758486,454.97745603548,432.59048036315994,22.386975672320002,6054.080964,37516.964588416,37516.964588416,6459.544216874901,35315.7693911169,0.0,79292.2781964078,38.11585261572,13.57490692324,24.711916178299106,10.68803781855,5437.358679748678,1384.60778075001,1010.9877422144223,1377.292902110767,1065.7155248226522,0.0,2513.7460473767724,261.56759817,,0.7462152638928016,0.13004843979429997,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Citizen,Commercial Bank,Citizens Bank International Limited,214.61929248485,,,,19.54323113721,195.07606134764,175.30617097149997,174.53230953570997,0.77386143579,1239.2906537200001,5140.54609087,5140.54609087,4065.63696988,12551.66982836,1499.7361808,23257.58906991,14.769012965930001,3.92752829057,10.91627501768,5.472185659789999,2209.18059375,478.63768323,1737.4942417900002,706.99236616,449.50992211999994,0.0,16.42795678,90.68863553,,0.8168239161624989,0.10836672137269185,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Prime,Commercial Bank,Prime Commercial Bank Limited,263.5581817487131,,,,18.495252995633813,245.06292875307926,224.4444705856104,216.0224815446304,8.421989040980003,4236.40406426,13504.264467773994,13504.264467773994,3661.29744609,16156.48874578,0.0,33322.050659643995,19.402575716159998,6.280529598731381,12.32997305537822,9.16740673594061,3208.795022349401,633.037373369764,688.5921482319976,597.8863911840344,344.0637962300001,277.69958348,1586.067105087783,210.7593102,,0.8515936371104758,0.12643147876704725,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,NMB,Commercial Bank,NMB Bank Limited,288.08346528062594,,,,29.013849239161114,259.0696160414648,250.29861148132045,239.39411483539047,10.904496645929997,1772.5172222799997,20332.912316630835,20332.912316630835,3883.1062672661537,16006.83449306827,471.323327951099,40694.17640491636,18.366705959239997,5.981037686501368,10.54942929204,11.911942,3295.432663064146,1035.97620022,713.9617824599995,895.2205676397427,556.4011277099999,107.47386435000003,1275.7310034993743,0.0,,0.868840602279972,0.14125828556413544,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Prabhu,Commercial Bank,Prabhu Bank Limited,343.9973180717301,,,,22.435888381199995,321.56142969053013,241.81366946995038,230.37483078709036,11.438838682860005,1700.9530309200002,17890.285178230002,17890.285178230002,4648.8715472903195,23995.522018388052,0.0,46534.67874390837,23.542489832220003,5.31407894906682,16.1618440479875,7.8420463787,3381.1798607214814,903.5749661899999,1003.7806965524735,1196.31940055,700.72420605,0.11328925999999999,737.7584379131124,96.03127495,,0.7029521940038136,0.13527628356162066,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Sanima,Commercial Bank,Sanima Bank Limited,230.02219046099282,,,,18.7095390065007,211.3126514544921,188.14508342361972,180.34280993806973,7.8022734855500016,1028.3883089600001,5018.85384836,5018.85384836,2737.0772819988015,20592.037702685197,0.0,28347.968833043997,13.581525414340001,4.38382,7.756711492362477,9.407116,2258.9564633600025,114.61771661000002,951.9757571824723,543.59035768,447.85718218999983,24.16346837,779.2780548209441,319.2962598900001,,0.8179431864662874,0.12324014816236283,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Mahalaxmi,Development Bank,Mahalaxmi Bikas Bank Limited,53.21540180410154,,,,4.487928249910001,48.72747355419153,44.452630141169486,41.61376341199949,2.8388667291700003,582.7660007600001,963.3763012146661,963.3763012146661,569.85701476,2539.48695787,2171.9856868700003,6244.705960714667,4.296458157999999,1.5933066593156182,2.793341175682143,0.9954438228882001,559.1022009737292,43.878407900000006,138.89154800394272,222.81192438372858,137.3219524866503,13.2126951,84.42630607372205,76.51882461142115,,0.8353339190185975,0.11734771793517418,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Narayani,Development Bank,Narayani Development Bank Limited,0.40831799999999996,,,,0.053587,0.354731,0.295474,0.295474,0.0,36.132,10.09,10.09,17.446,62.728,129.533,219.797,0.26246800000000003,0.108174,0.137763,0.0,-2.051,0.018,3.594999999999999,7.003,7.116,12.375,0.0,0.1,,0.7236369692249669,0.5382985810079399,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Karnali,Development Bank,Karnali Development Bank Limited,4.3115805,,,,0.60414161,3.7074388899999997,2.4965335700000004,2.4965335700000004,0.0,61.12508999999999,0.0,0.0,6.07071,17.20802,9.813600000000093,33.092330000000096,0.50283,0.0172476,1.95390509,0.0,-10.04532,0.0,0.0,12.96218,9.90973,0.0,0.0,0.00973,,0.5790297942946909,0.00767522025855718,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Shangrila,Development Bank,Shangrila Development Bank Limited,55.13163864016532,,,,5.314849204390007,49.81678943577532,45.55621237030689,44.079289068816884,1.47692330149,528.09983762,1041.0851334499998,1041.0851334499998,589.85454854,3650.9917850599995,0.0,5281.931467049999,3.5562557195499997,0.9125738839612063,2.3896682596033445,0.747212038127034,731.217961239999,77.27484709,229.6702968908014,212.98020097,162.37286246,5.812921,148.5084382608945,41.62435261000001,,0.8263170385274491,0.09580581309262823,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Excel,Development Bank,Excel Development Bank Limited,16.752805854821258,,,,2.322376782748,14.430429072073258,12.681338242453071,12.525473504343072,0.15586473811,263.52560877,626.20672874,626.20672874,402.75756577,1166.3057419499999,1072.9606632500002,3268.23069971,1.2496944709300002,0.2676388293943518,1.1239001016741461,0.0,169.98694173399957,26.328921679999997,268.82259444723564,68.44419470000001,43.92595981,0.0,0.0,0.0,,0.7569680179158486,0.19508557121907089,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Miteri,Development Bank,Miteri Development Bank Limited,7.704426883380001,,,,0.43394881567999993,7.270478067700001,6.4012058071399975,5.821723843759998,0.57948196338,8.350443779999999,46.000858650000005,46.000858650000005,51.70066781,359.52971496000004,108.29266555999999,565.52390698,1.2170999999999998,0.3215603382579307,0.09192520396549982,0.0,95.02384113000001,0.32146073000000003,16.07886949979987,27.12564775,12.861140130000003,0.0,35.00838700545456,12.113125890000001,,0.8308477585722419,0.07340246270620711,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Mukti,Development Bank,Muktinath Bikas Bank Limited,114.90403370965863,,,,8.465365448309994,106.43866826134864,101.20819805640704,99.31182985549704,1.8963682009099996,413.18173181000003,1149.48390442,1149.48390442,1513.98646642,4870.04953013,1644.9012994400005,9178.421200409999,8.00038876711,1.98598313609,4.10009705633,1.2498567101000586,1587.3820881373751,18.82311462,541.1669108199992,403.0254451466666,272.02517307,5.47082006,384.28143798284697,159.69289949999944,,0.8808063110485882,0.07987901646344446,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Garima,Development Bank,Garima Bikas Bank Limited,91.45731641375598,,,,10.259324338970002,81.19799207478597,75.205659771486,71.84562161751599,3.36003815397,682.21208155,1307.3338905754774,1307.3338905754774,956.2518460000001,6104.130848482999,0.0,8367.716585058477,6.02134836722,1.6370484927757742,4.334688807979653,0.99706299158,1313.4030929800003,48.535351436,333.19365617555536,338.21044611666673,220.30735782200006,0.0,397.73270773377766,148.533764711,,0.822303372988259,0.0914931348652594,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Kamana,Development Bank,Kamana Sewa Bikash Bank Limited,62.94075381670656,,,,4.431904752180004,58.50884906452656,54.49338186196542,52.72819178290542,1.7651900790599997,340.47272943,1144.5740503475781,1144.5740503475781,513.3954837,3684.22625233,0.0,5342.195786377578,3.86193081494,1.0416560463023836,2.615103423073855,0.99710893851,821.337753427999,107.82898264999999,110.6937696253689,266.54214186,155.17661732999997,2.5154278999999997,277.7152511779502,52.91182053000001,,0.8657885163031058,0.08487657777240638,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Corporate,Development Bank,Corporate Development Bank Limited,1.9820115908699625,,,,0.09970407586999999,1.8823075149999624,1.3467089200499998,1.3467089200499998,0.0,119.48683573999999,0.0,0.0,16.413567,1135.04631753,0.0,1151.45988453,0.525,0.07500385699,0.17147913293999997,0.0,5.686963300000002,0.12238795000000001,13.248666120000003,7.467845340000002,6.004974139999998,2.02841191,0.0,1.66284973,,0.6794657136484706,0.5809551719243936,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Jyoti,Development Bank,Jyoti Bikas Bank Limited,62.615426879626305,,,,6.931747102080014,55.68367977754629,51.67117367180236,49.114148598282355,2.55702507352,1060.7438636900001,4044.2932599700002,4044.2932599700002,925.0058363600001,1468.9802940600002,769.7463882799998,7208.02577867,4.395785885899999,0.8394981763251602,4.419234672371209,1.5,707.4221916056933,7.328692260000001,301.74063873800463,201.51556749259262,171.41240553,0.0,139.68383708482085,83.31148802,,0.8252147473359321,0.11511581311306743,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Shine,Development Bank,Shine Resunga Development Bank Limited,72.10758715885623,,,,3.1701974818200003,68.93738967703624,60.84140911965,59.451919447499996,1.3894896721500023,151.99499477,694.9921056000001,694.9921056000001,692.1339760000001,3097.5097423700004,1048.79265244,5533.428476410001,4.87570167954,1.2618336257499998,2.68587943964073,1.0,860.71966195095,95.96871602,155.38296091073013,202.38251448000008,142.67626652686994,0.0,302.59200918681194,24.058138239999998,,0.8437587709822222,0.07673850553645085,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,LumbiniDB,Development Bank,Lumbini Bikas Bank Limited,57.08191256554955,,,,5.314705636019998,51.76720692952955,49.16142489343892,48.760113905858915,0.40131098758,272.85937204000004,2252.9117989996357,2252.9117989996357,548.6759976999999,3970.0275201399995,0.0,6771.615316839635,3.6236781619099996,1.1427918583399999,3.2572897261100002,0.99958898399,463.68093953300183,53.03999535999999,695.24176755,144.53571619000002,89.15933761999999,0.0,0.0,56.73415504,,0.8612434777300918,0.11862979028713352,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Sindhu,Finance Company,Sindhu Bikas Bank Limited,5.506553647880001,,,,0.77331714411,4.73323650377,3.3724305572099995,3.3724305572099995,0.0,62.81996804,113.71749193999999,113.71749193999999,73.183527,233.07056466999998,453.97203240999994,873.9436160199998,0.55745606729,0.08678271672,0.26917917047,0.0,37.91670627000002,5.207988010000001,33.07169806,32.73429616999999,22.69670762,0.0,0.0,0.59619872,,0.6124394263385359,0.15870972515748835,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Salapa,Finance Company,Salapa Bikas Bank Limited,1.4512064702899998,,,,0.09498266903000001,1.3562238012599996,1.00353721786,1.00353721786,0.0,4.594421480000001,85.23283373,85.23283373,30.700574,75.81797654,334.2187925,525.9701767700001,0.35,0.009815514210000001,0.04362160559,0.0,23.606320369999995,1.20697,18.93663,15.78407,6.91378,0.0,0.0,2.7135706399999995,,0.6915192554643582,0.36243648821720975,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,saptakoshi,Finance Company,Saptakoshi Development Bank Limited,7.5621621021299985,,,,1.1061608934700005,6.456001208659998,5.983055894226499,5.6363338321665,0.3467220620600001,249.85426309,56.27345701000001,56.27345701000001,128.052294,298.61242983,1439.97531844,1922.9134992799998,0.83433843168,0.06464502667,0.6039068352300001,0.0,70.15157268,0.67906483,-5.051855570000008,40.305768840000006,54.86836213000001,0.0,0.0,11.650464690000002,,0.7911832374687234,0.2542809150756477,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,GreenDB,Finance Company,Green Development Bank Limited,6.398959,,,,0.682424,5.7165349999999995,4.998963442712,4.998963442712,0.0,5.135217480000001,67.02948015999999,67.02948015999999,64.0195622,675.0428014400002,0.0,806.0918438000001,0.538722,0.0258456207,0.19390380688999997,0.0,60.82572318499997,5.807762650000001,55.33077257000001,22.794263529999995,15.03930576,0.0,0.0,4.73439151,,0.7812151074435701,0.1259723407823054,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,NFL,Finance Company,Nepal Finance Limited,4.106564233209999,,,,0.32594130973999996,3.7806229234699993,2.687245441350001,2.6093662071600012,0.07787923419000001,179.06528249000002,157.37259620000003,157.37259620000003,31.831097999999997,224.98986815,292.30407247,706.49763482,0.7594467467999999,0.24320432072999998,0.2807604227399999,0.0,23.561289719999976,0.08152948999999998,53.799103559999985,19.345690660000002,16.695203829999997,0.0,0.0,4.27813641,,0.6543780369044533,0.17204105298208092,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,NSML,Finance Company,Nepal Share Markets and Finance Limited,0.25243257,,,,0.18615218,0.06628039000000001,2.19225309,2.19225309,0.0,0.0,123.91461,123.91461,0.0,1.32786,111.81331,237.05578,0.23333283,0.24684820999999998,2.18711703,0.0,0.69533,0.0,0.0,1.8108600000000001,0.7401700000000001,0.0,0.0,0.0,,8.684509649448167,0.9390855546096925,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,GURKHAFC,Finance Company,Gurkhas Finance Limited,9.071059285969806,,,,1.2853225851100007,7.785736700859806,6.6211846808200026,6.593402225110002,0.02778245571,480.93017871,273.21420504,273.21420504,165.043503,418.57498913999996,557.0859537700002,1413.9186509500003,0.8679938,0.43187694581999997,1.0949029000277992,0.0,95.23190637000002,0.14720244999999996,-16.802736039600376,41.08851904000001,40.363977760000004,11.549353539999998,12.507833670948225,9.067586890000001,,0.7299240884756403,0.15587139344761047,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Goodwill,Finance Company,Goodwill Finance Limited,12.637608779999999,,,,0.80877704,11.828831739999998,9.318017306654674,9.098102953844675,0.21991435281000002,522.94491923,242.04365319,242.04365319,212.71540098999998,523.78205187,1891.8466363499995,2870.3877423999998,0.9461151999999999,0.25407465772531607,0.6032341065954999,0.24873083893,99.63785338333318,21.32067278,-26.64605468449992,48.11831290211665,36.176827716666665,0.0,52.88816805133487,11.762046160000004,,0.7373243996444299,0.22713060614303968,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Shree,Finance Company,Shree Investment & Finance Co. Limited,8.161149411020018,,,,0.4097175543500002,7.751431856670019,6.393236312089999,6.312560312089999,0.080676,15.303840000000001,216.57428593999998,216.57428593999998,36.90365661999999,352.43917905,139.52092216000003,745.43804377,1.0,0.28598450347057996,0.21289920447999997,0.0,67.59788748000003,0.094749,32.67582690540011,24.307742489999992,17.01944205,0.0,2.2475853079999992,8.36247317,,0.7833744966679813,0.09133983538684311,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,BestFC,Finance Company,Best Finance Limited,6.152684,,,,0.37867,5.774014,4.199127000000001,4.199127000000001,0.0,218.805,197.423,197.423,37.24,516.312,0.0,750.975,0.890424,0.24176599999999998,0.31424599999999997,0.0,41.30699999999999,5.791,52.16000000000001,33.733,23.261,0.0,0.0,5.502,,0.6824870251747044,0.12205648786773382,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Progressive,Finance Company,Progressive Finance Limited,7.448278490000001,,,,1.0040424799999998,6.444236010000001,5.15545189462,5.016734124619999,0.13871777000000002,251.11610162,144.96241182,144.96241182,56.81573,341.51923145,344.07773000000003,887.37510327,0.848106,0.07500061599999999,0.28677335356,0.0,60.91300412999999,0.24829342000000001,30.38338275999999,46.08588389,34.09168667,0.0,0.0,9.04009655,,0.6921669083052773,0.11913828201528484,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Janaki,Finance Company,Janaki Finance Co. Limited,2.6589996388599975,,,,0.0820118683,2.5769877705599975,2.509684499699999,2.4587614099299993,0.05092308976999999,131.246715,39.4965,39.4965,22.90696767,112.78837586,707.7081462699999,882.8999898,0.6904728,0.18434872772,1.2315484327300001,0.0,16.313690800000018,0.07518669,7.746916440000049,7.034464980000001,8.92243346,0.0,0.0,6.077057130000001,,0.9438453706507404,0.3320421623594236,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Pokhara,Finance Company,Pokhara Finance Limited,7.4443147199999995,,,,0.40057924,7.04373548,5.51780142,5.47371104,0.04409038,414.43631,91.72958,91.72958,136.89383999999998,520.36673,863.2643500000001,1612.2545,1.0825566100000001,0.26613787,1.62325372,0.0,41.56870000000001,1.10328,48.89021000000001,47.776129999999995,24.1433,0.14413,0.0,0.97001,,0.7412101217558411,0.21657527396960993,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Central,Finance Company,Central Finance Limited,8.0420143645078,,,,0.83130113636,7.2107132281477995,4.540543664459699,4.515762429349699,0.024781235109999997,83.232618,493.43217200000004,493.43217200000004,111.2628,795.38870928,0.0,1400.0836812799998,0.948875459,0.198646073,0.5248802871614,0.0,54.783323240000016,6.687658000000001,-2.0115457553000815,39.83839364,22.85227432,0.0,21.189774,32.842701999999996,,0.5646027796839924,0.17409614280957456,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Multi,Finance Company,Multipurpose Finance Limited,3.2243342473299994,,,,0.2464200163,2.9779142310299993,1.9008821993499998,1.9007894539599999,9.274539e-05,25.228313,316.09571669999997,316.09571669999997,32.197267,143.59146315,484.41567005,976.3001168999999,0.6102000000000001,0.02488531941403601,0.0,0.0,23.728108230000025,3.67056437,-0.7872582399999963,13.78357993,8.548395090000012,0.6842786900000001,17.007324249999996,21.82607537,,0.5895425391843537,0.3027912251059122,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Samriddhi,Finance Company,Samriddhi Finance Company Limited,2.9467182313,,,,0.2780052839800001,2.6687129473200004,2.03339008159,1.9299105557799998,0.10347952581000001,173.32816677000002,511.70620389,511.70620389,37.909037,273.37113145,0.0,822.98637234,0.8189114000000001,0.09716462195,0.23033112461262498,0.0,24.10532201999999,3.9470928700000005,35.55114142,22.06136722,17.63655893,0.0,0.0,0.0,,0.6900524318855324,0.2792891303953836,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,CMerchant,Finance Company,Capital Merchant Banking & Finance Co. Limited,0.0270932081,,,,0.0,0.0270932081,0.6635300078,0.6635300078,0.0,20.335799299999998,0.0292,0.0292,0.244234,165.1927981,0.0,165.4662321,0.9350695,0.34319716,0.6635300078,0.0,-0.08673150000000002,0.0,0.0,2.6708251,1.0645857,0.0,0.0,1.6889385,,24.490640065618514,6.107295654662617,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,GMBFL,Finance Company,Guheshwori Merchant Banking & Finance Limited,8.252178975,,,,1.07401552,7.178163454999999,5.34148907,5.29669604,0.044793030000000005,164.70953942,827.9377947599281,827.9377947599281,52.01097697,345.13253,821.6200799999999,2046.701381729928,1.012176,0.21278846593281284,0.36044665467000003,0.0,65.71539928584917,7.748961239999997,44.99722407000002,36.45969192,20.512191492785167,0.0,0.0,1.83117557592876,,0.6472822615920057,0.24801950950535803,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,ICFC,Finance Company,ICFC Finance Limited,21.64446693388,,,,1.5771756536700001,20.06729128021,17.14035467602,16.9334589022,0.20689577382,50.85668626,482.43656839999994,482.43656839999994,201.15943699999997,2483.06520055,0.0,3166.66120595,1.18347096,0.44558021999999997,0.43899249059269935,0.48674042333834755,210.2250292600001,21.500120319999976,66.85400474519935,80.76383415000001,37.23783547,0.0,40.87726901042452,22.179264830000005,,0.7919046806918709,0.14630349713040228,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Manju,Finance Company,Manjushree Financial Institution Limited,24.00055295307715,,,,3.179635521749999,20.82091743132715,19.59108527524465,19.18704603181465,0.4040392434300001,100.66597423,425.66177815000003,425.66177815000003,99.04005671799999,1059.6689327900003,0.0,1584.3707676580002,1.35155284794,0.42251833988,0.8426484306617271,0.5,288.1682096920002,37.025018550000006,149.6774969311507,92.64666352,71.25414949,0.0,23.52712166993518,26.788443079999997,,0.816276413028761,0.06601392771056408,2082-07_Mid_Nov_2025.xlsx
2082-07,"2082-07(Mid Nov, 2025)",2082,7,24991,2082/83,2082,4,2,Reliance,Finance Company,Reliance Finance Limited,9.18544844,,,,1.24007152,7.945376919999999,7.450795835410001,7.427546532140001,0.023249303269999997,210.87425228,232.20403299158602,232.20403299158602,49.764773,421.44143035,173.08312213,876.493358471586,1.12145173035,0.164059,0.641862897566825,0.0,59.983508950000015,1.06346513,206.20025555122496,39.55327314,26.16392494,0.0,0.0,15.96708327,,0.8111521047751917,0.09542194528627565,2082-07_Mid_Nov_2025.xlsx
2082-06,"2082-06(Mid Oct, 2025)",2082,6,24990,2082/83,2082,3,1,NBL,Commercial Bank,Nepal Bank Limited,341.7228420062691,,,,22.235416102589998,319.4874259036791,237.2695643465632,231.1441354076932,6.12542893887,264.22785025,13552.510123249716,13552.510123249716,7282.942407153602,60151.610849359,150.0,81137.06337976232,14.69402292799,8.830565669815192,12.769727349026635,3.4957565839576934,2569.5003881358825,318.22991238000003,641.9489559166325,1017.2831729331187,360.34324794870105,0.0,588.2874985683915,138.41329099837677,,0.6943333461513537,0.23743529377024733,2082-06_Mid_Oct_2025.xlsx
2082-06,"2082-06(Mid Oct, 2025)",2082,6,24990,2082/83,2082,3,1,RBB,Commercial Bank,Rastriya Banijya Bank,530.4908907435683,,,,38.822451914368,491.6684388292003,317.82541333901463,308.00458059870465,9.82083274031,256.71177558,7196.251357410003,7196.251357410003,7427.617313101703,43651.13562724782,14661.35,72936.35429775954,15.637377054,12.724795624514252,13.217107641201668,5.0,2920.5725520168053,66.98031252999999,974.9357630271577,1382.3507514771,453.2506133400001,0.0,598.7333067853779,458.8946916600001,,0.5991156848961745,0.13748841982098411,2082-06_Mid_Oct_2025.xlsx
